practice_code,year,covid_year,sat_start,sat_end,register,list_size,copd_prevalence,lat,lon,n_lsoas,n_unique_lsoas,wy_patients,total_wy_patients,image_path,image_std,elevation_lsoa_weighted,ndvi_lsoa_weighted,evi_lsoa_weighted,no2_lsoa_weighted,pm25_lsoa_weighted,lst_lsoa_weighted,pop_lsoa_weighted
B86658,2021-22,0,2021-04-01,2022-03-31,225.0,10274,2.19,53.76630775326958,-1.4371361760687098,158.0,158,10246.0,10246,/content/drive/MyDrive/wy_images/B86658_2021_22.png,16.66160578810575,61.7,0.6154,0.4313847529303608,117.76,0.1486632347,6.11,11.18
B86658,2022-23,0,2022-04-01,2023-03-31,217.0,10382,2.09,53.76630775326958,-1.4371361760687098,158.0,158,10246.0,10246,/content/drive/MyDrive/wy_images/B86658_2022_23.png,17.441469097743326,61.7,0.5935,0.3854069777062744,110.15,0.1514802017,-6.24,11.11
B86658,2023-24,0,2023-04-01,2024-03-31,229.0,10613,2.16,53.76630775326958,-1.4371361760687098,158.0,158,10246.0,10246,/content/drive/MyDrive/wy_images/B86658_2023_24.png,17.35425806302993,61.7,0.6602,0.4358632268444036,107.07,0.1750353345,5.83,11.02
B86667,2019-20,0,2019-04-01,2020-03-31,123.0,7376,1.67,53.769700843228826,-1.5633963815877252,166.0,166,7495.0,7495,/content/drive/MyDrive/wy_images/B86667_2019_20.png,26.12435410600466,66.3,0.4644,0.4328531050333257,110.98,0.1584271114,7.61,23.37
B86667,2020-21,1,2020-04-01,2021-03-31,120.0,7462,1.61,53.769700843228826,-1.5633963815877252,166.0,166,7495.0,7495,/content/drive/MyDrive/wy_images/B86667_2020_21.png,27.092685668115752,66.3,0.4617,0.3359418662376465,102.2,0.1722098634,-2.71,23.22
B86667,2021-22,0,2021-04-01,2022-03-31,118.0,7495,1.57,53.769700843228826,-1.5633963815877252,166.0,166,7495.0,7495,/content/drive/MyDrive/wy_images/B86667_2021_22.png,28.926019079975475,66.3,0.4907,0.5528725350494139,125.22,0.1513404772,7.28,23.1
B86667,2022-23,0,2022-04-01,2023-03-31,119.0,7679,1.55,53.769700843228826,-1.5633963815877252,166.0,166,7495.0,7495,/content/drive/MyDrive/wy_images/B86667_2022_23.png,28.87238670362527,66.3,0.4389,0.3415766674327741,114.0,0.1440210871,-2.03,23.35
B86667,2023-24,0,2023-04-01,2024-03-31,119.0,7914,1.5,53.769700843228826,-1.5633963815877252,166.0,166,7495.0,7495,/content/drive/MyDrive/wy_images/B86667_2023_24.png,27.32987901204267,66.3,0.4897,0.3669608044127787,111.22,0.1742403829,4.64,23.57
B86669,2019-20,0,2019-04-01,2020-03-31,45.0,1792,2.51,53.80235119018404,-1.522959717791411,236.0,236,2445.0,2445,/content/drive/MyDrive/wy_images/B86669_2019_20.png,28.673934161560325,66.7,0.4262,0.4064594759825327,108.19,0.1587333497,6.67,32.47
B86669,2020-21,1,2020-04-01,2021-03-31,42.0,2054,2.04,53.80235119018404,-1.522959717791411,236.0,236,2445.0,2445,/content/drive/MyDrive/wy_images/B86669_2020_21.png,30.409144034159084,66.7,0.4701,0.3549570259710412,98.46,0.1667116458,-1.32,28.67
B86669,2021-22,0,2021-04-01,2022-03-31,50.0,2495,2.0,53.80235119018404,-1.522959717791411,236.0,236,2445.0,2445,/content/drive/MyDrive/wy_images/B86669_2021_22.png,29.60756049010995,66.7,0.4637,0.4281543783038382,121.77,0.1501359577,6.64,28.09
B86669,2022-23,0,2022-04-01,2023-03-31,62.0,2526,2.45,53.80235119018404,-1.522959717791411,236.0,236,2445.0,2445,/content/drive/MyDrive/wy_images/B86669_2022_23.png,30.843103058562185,66.7,0.4756,0.3593070190760745,111.45,0.1376432255,-3.48,24.55
B86669,2023-24,0,2023-04-01,2024-03-31,56.0,2412,2.32,53.80235119018404,-1.522959717791411,236.0,236,2445.0,2445,/content/drive/MyDrive/wy_images/B86669_2023_24.png,28.99623899198105,66.7,0.5169,0.3800658469317398,107.09,0.1777125855,4.07,25.87
B86672,2019-20,0,2019-04-01,2020-03-31,157.0,6017,2.61,53.78413452191867,-1.6100275349428212,210.0,210,6296.0,6296,/content/drive/MyDrive/wy_images/B86672_2019_20.png,32.92956575045041,90.0,0.4395,0.3759361066421512,108.83,0.1650506430999999,6.2,15.09
B86672,2020-21,1,2020-04-01,2021-03-31,158.0,6108,2.59,53.78413452191867,-1.6100275349428212,210.0,210,6296.0,6296,/content/drive/MyDrive/wy_images/B86672_2020_21.png,34.89273331604329,90.0,0.4527,0.3472665318317628,100.59,0.169190021,-5.08,15.05
B86672,2021-22,0,2021-04-01,2022-03-31,155.0,6174,2.51,53.78413452191867,-1.6100275349428212,210.0,210,6296.0,6296,/content/drive/MyDrive/wy_images/B86672_2021_22.png,33.356130807571525,90.0,0.4438,0.3939234199034704,122.05,0.1551643908,5.54,15.02
B86672,2022-23,0,2022-04-01,2023-03-31,156.0,6309,2.47,53.78413452191867,-1.6100275349428212,210.0,210,6296.0,6296,/content/drive/MyDrive/wy_images/B86672_2022_23.png,35.28321962196709,90.0,0.447,0.3462570397609745,111.23,0.1416349620999999,-1.88,15.11
B86672,2023-24,0,2023-04-01,2024-03-31,167.0,6547,2.55,53.78413452191867,-1.6100275349428212,210.0,210,6296.0,6296,/content/drive/MyDrive/wy_images/B86672_2023_24.png,33.88029039042618,90.0,0.4679,0.3747981337623535,109.32,0.1840313088,2.63,15.14
B86673,2019-20,0,2019-04-01,2020-03-31,86.0,3475,2.47,53.884026766085775,-1.3441729524128685,57.0,57,2984.0,2984,/content/drive/MyDrive/wy_images/B86673_2019_20.png,17.027799066607407,44.0,0.5934,0.3966215168926683,97.77,0.1475066032999999,3.81,3.73
B86673,2020-21,1,2020-04-01,2021-03-31,88.0,3445,2.55,53.884026766085775,-1.3441729524128685,57.0,57,2984.0,2984,/content/drive/MyDrive/wy_images/B86673_2020_21.png,25.356171864236952,44.0,0.6283,0.4000721443346357,90.76,0.1615392819999999,1.81,3.68
B86673,2021-22,0,2021-04-01,2022-03-31,84.0,3353,2.51,53.884026766085775,-1.3441729524128685,57.0,57,2984.0,2984,/content/drive/MyDrive/wy_images/B86673_2021_22.png,15.994714121706462,44.0,0.6017,0.3859576097448862,104.1,0.1478927101,6.21,3.63
B86673,2022-23,0,2022-04-01,2023-03-31,83.0,3279,2.53,53.884026766085775,-1.3441729524128685,57.0,57,2984.0,2984,/content/drive/MyDrive/wy_images/B86673_2022_23.png,17.466262313520765,44.0,0.5945,0.365235490691795,99.63,0.1341053886,-7.31,3.67
B86673,2023-24,0,2023-04-01,2024-03-31,85.0,3176,2.68,53.884026766085775,-1.3441729524128685,57.0,57,2984.0,2984,/content/drive/MyDrive/wy_images/B86673_2023_24.png,21.92794131110186,44.0,0.6452,0.4161689542633877,98.55,0.1840488769,6.35,3.61
B86675,2019-20,0,2019-04-01,2020-03-31,144.0,4240,3.4,53.80191159124708,-1.5198993350329295,151.0,151,4707.0,4707,/content/drive/MyDrive/wy_images/B86675_2019_20.png,26.02675844140467,54.3,0.4073,0.4102955458515284,108.51,0.1576805587,6.36,28.86
B86675,2020-21,1,2020-04-01,2021-03-31,143.0,4303,3.32,53.80191159124708,-1.5198993350329295,151.0,151,4707.0,4707,/content/drive/MyDrive/wy_images/B86675_2020_21.png,27.21962288304686,54.3,0.4108,0.3247456814525396,98.9,0.1661117778999999,0.3,28.9
